67,28,88.15,-1,258.68,01-01-1970.02:30
67,28,88.15,-1,259.86,01-01-1970.02:30
67.2,28,88.12,-1,261.91,01-01-1970.02:31
67.1,28,88.12,-1,264.08,01-01-1970.02:32
66.2,28,88.15,-1,266.17,01-01-1970.02:33
66.9,28,88.15,-1,268.27,01-01-1970.02:33
67,28,88.12,-1,271.51,01-01-1970.02:34
67,28,88.15,-1,277.1,01-01-1970.02:35
67,28,87.84,-1,278.72,01-01-1970.02:35
67,28,87.84,-1,276.41,01-01-1970.02:36
67,28,87.84,-1,276.41,01-01-1970.02:37
67,28,87.84,-1,277.57,01-01-1970.02:37
67,28,87.35,-1,278.49,01-01-1970.02:38
68.2,28,87.48,-1,278.72,01-01-1970.02:39
67.7,28,87.45,-1,279.77,01-01-1970.02:39
67.7,28,87.23,-1,279.89,01-01-1970.02:40
67,28,87.2,-1,280.01,01-01-1970.02:41
67,28,87.2,-1,281.06,01-01-1970.02:42
67.4,28,87.23,-1,281.06,01-01-1970.02:42
68,28,87.23,-1,282.24,01-01-1970.02:43
68,28,87.23,-1,282.24,01-01-1970.02:44
68,28,87.23,-1,283.42,01-01-1970.02:44
68,28,87.2,-1,284.61,01-01-1970.02:45
68.2,28,86.93,-1,284.84,01-01-1970.02:46
68.3,28,86.93,-1,285.8,01-01-1970.02:46
69,28,86.96,-1,285.8,01-01-1970.02:47
69,28,86.96,-1,285.8,01-01-1970.02:48
69,28,86.96,-1,285.8,01-01-1970.02:49
69,28,86.93,-1,286.88,01-01-1970.02:49
69,28,86.96,-1,287,01-01-1970.02:50
69.7,28,86.83,-1,287,01-01-1970.02:51
70,28,86.8,-1,287.96,01-01-1970.02:51
70,27.1,86.74,-1,289.42,01-01-1970.02:52
70,27,86.8,-1,290.63,01-01-1970.02:53
70,27,86.74,-1,292.84,01-01-1970.02:53
70,27,86.86,-1,294.57,01-01-1970.02:54
70,27,86.74,-1,297.56,01-01-1970.02:55
70,27,86.83,-1,300.59,01-01-1970.02:55
70,27,86.71,-1,303.28,01-01-1970.02:56
70,27,86.71,-1,305.73,01-01-1970.02:57
70,27,86.71,-1,308.86,01-01-1970.02:58
70.9,27,86.71,-1,310.97,01-01-1970.02:58
71,27,86.68,-1,312.3,01-01-1970.02:59
70.7,27,86.71,-1,313.63,01-01-1970.03:00
70,27,86.65,-1,315.24,01-01-1970.03:00
70,27,86.77,-1,317.68,01-01-1970.03:01
70,27,86.62,-1,319.04,01-01-1970.03:02
70,27,86.65,-1,320.41,01-01-1970.03:02
70,27,86.65,-1,321.78,01-01-1970.03:03
70,27,86.68,-1,323.17,01-01-1970.03:04
70.9,27,86.44,-1,324.56,01-01-1970.03:05
71,27,86.5,-1,324.7,01-01-1970.03:05
71,27,86.56,-1,325.96,01-01-1970.03:06
71,27,86.53,-1,325.96,01-01-1970.03:07
70.1,27,86.5,-1,327.22,01-01-1970.03:07
70.1,27,86.62,-1,327.08,01-01-1970.03:08
70.1,27,86.47,-1,323.31,01-01-1970.03:09
70,27,86.53,-1,322.2,01-01-1970.03:09
70,27,86.56,-1,321.78,01-01-1970.03:10
70,27,86.5,-1,321.78,01-01-1970.03:11
70,27,86.53,-1,321.78,01-01-1970.03:11
70,27,86.53,-1,323.03,01-01-1970.03:12
70,27,86.5,-1,324.56,01-01-1970.03:13
70.9,27,86.53,-1,325.96,01-01-1970.03:14
70.8,27,86.59,-1,327.36,01-01-1970.03:14
70.9,27,86.5,-1,328.78,01-01-1970.03:15
71,27,86.56,-1,330.2,01-01-1970.03:16
71,27,86.53,-1,331.06,01-01-1970.03:16
71,27,86.5,-1,331.63,01-01-1970.03:17
71,27,86.53,-1,333.07,01-01-1970.03:18
71,27,86.56,-1,334.51,01-01-1970.03:18
71,27,86.47,-1,334.51,01-01-1970.03:19
71,27,86.53,-1,335.96,01-01-1970.03:20
71,27,86.53,-1,336.84,01-01-1970.03:21
71,27,86.56,-1,338.74,01-01-1970.03:21
71,27,86.56,-1,340.37,01-01-1970.03:22
71,27,86.59,-1,341.85,01-01-1970.03:23
71,27,86.47,-1,344.7,01-01-1970.03:23
71,27,86.5,-1,346.36,01-01-1970.03:24
71,27,86.44,-1,348.64,01-01-1970.03:25
71,27,86.56,-1,350.78,01-01-1970.03:25
71,27,86.47,-1,352.48,01-01-1970.03:26
71.4,27,86.56,-1,354.03,01-01-1970.03:27
71.2,27,86.56,-1,355.59,01-01-1970.03:28
71,27,86.47,-1,357.16,01-01-1970.03:28
71,27,86.41,-1,360.32,01-01-1970.03:29
71.9,27,86.47,-1,361.92,01-01-1970.03:30
72,27,86.44,-1,363.53,01-01-1970.03:30
72,27,86.38,-1,365.47,01-01-1970.03:31
72,27,86.41,-1,368.4,01-01-1970.03:32
72,27,86.31,-1,370.04,01-01-1970.03:32
72,27,86.28,-1,371.69,01-01-1970.03:33
72,27,86.31,-1,373.86,01-01-1970.03:34
72,27,86.25,-1,376.71,01-01-1970.03:34
72,27,86.19,-1,379.76,01-01-1970.03:35
72,27,86.25,-1,381.81,01-01-1970.03:36
72,27,86.25,-1,384.4,01-01-1970.03:37
72,27,86.28,-1,387.01,01-01-1970.03:37
72,27,86.22,-1,390.17,01-01-1970.03:38
72,27,86.25,-1,392.3,01-01-1970.03:39
72,27,86.28,-1,395.87,01-01-1970.03:39
72,26.6,86.16,-1,397.68,01-01-1970.03:40
72,26.5,86.16,-1,401.14,01-01-1970.03:41
72,26.3,86.13,-1,403.16,01-01-1970.03:41
72.1,26.4,86.16,-1,406.88,01-01-1970.03:42
72.2,26.9,86.28,-1,410.26,01-01-1970.03:43
72.4,27,86.25,-1,414.06,01-01-1970.03:44
72.1,26.1,86.19,-1,417.71,01-01-1970.03:44
72,26,86.19,-1,421.99,01-01-1970.03:45
72.7,26,86.19,-1,426.14,01-01-1970.03:46
73,26,86.22,-1,430.14,01-01-1970.03:46
73,26,86.19,-1,435.22,01-01-1970.03:47
73,26,86.1,-1,440.16,01-01-1970.03:48
73,26,86.83,-1,439.56,01-01-1970.03:48
72.9,26,86.65,-1,445.88,01-01-1970.03:49
73,26,86.62,-1,450.98,01-01-1970.03:50
72.1,26,86.68,-1,456.54,01-01-1970.03:50
72,26,86.71,-1,463.01,01-01-1970.03:51
72,26,86.68,-1,468.88,01-01-1970.03:52
71.6,26,86.62,-1,475.25,01-01-1970.03:53
71,26.8,86.62,-1,482.77,01-01-1970.03:53
71,27,86.62,-1,488.58,01-01-1970.03:54
71,27,86.62,-1,494.89,01-01-1970.03:55
70.1,27,86.62,-1,501.25,01-01-1970.03:55
70,27,86.65,-1,507.67,01-01-1970.03:56
70,27,86.62,-1,514.6,01-01-1970.03:57
70,27,86.62,-1,521.6,01-01-1970.03:57
70,27,86.65,-1,528.67,01-01-1970.03:58
70,27,86.62,-1,536.75,01-01-1970.03:59
69.9,27,86.62,-1,545.17,01-01-1970.04:00
69.5,27,86.68,-1,552.7,01-01-1970.04:00
69,27,86.62,-1,561.54,01-01-1970.04:01
69,27,86.62,-1,569.98,01-01-1970.04:02
69,27,86.62,-1,579.27,01-01-1970.04:02
69.9,27,86.65,-1,587.9,01-01-1970.04:03
69.4,27,86.62,-1,597.92,01-01-1970.04:04
69,27,86.62,-1,608.34,01-01-1970.04:04
69,27,86.62,-1,618.88,01-01-1970.04:05
69,27,86.59,-1,630.65,01-01-1970.04:06
69,27,86.62,-1,642.59,01-01-1970.04:06
69,27,86.31,-1,655.26,01-01-1970.04:07
69,27,86.31,-1,668.12,01-01-1970.04:08
69,27,86.35,-1,682.05,01-01-1970.04:09
69,27,86.31,-1,696.8,01-01-1970.04:09
69,27,86.38,-1,712.1,01-01-1970.04:10
68.6,27,86.35,-1,728.9,01-01-1970.04:11
68,27,86.35,-1,746.03,01-01-1970.04:11
68,27,86.35,-1,764.76,01-01-1970.04:12
68,27,86.38,-1,783.9,01-01-1970.04:13
68,27,86.31,-1,804.12,01-01-1970.04:13
67.2,27,86.35,-1,824.81,01-01-1970.04:14
67.9,27,86.31,-1,847.71,01-01-1970.04:15
67.3,27,86.35,-1,871.19,01-01-1970.04:16
67,27,86.31,-1,896.73,01-01-1970.04:16
67,27,86.38,-1,922.99,01-01-1970.04:17
67,27,86.31,-1,950.75,01-01-1970.04:18
67.9,27,86.31,-1,981.32,01-01-1970.04:18
68,27,86.35,-1,1013.68,01-01-1970.04:19
68,27,86.31,-1,1048.83,01-01-1970.04:20
68.9,27,86.31,-1,1085.22,01-01-1970.04:20
69,27,86.31,-1,1125.23,01-01-1970.04:21
69,27,86.01,-1,1234.86,01-01-1970.04:22
