58.7,15.1,4.89,4.88,195253.23,01-01-1970.03:05,,,,,,
57.6,15.6,4.88,4.87,195253.23,01-01-1970.03:06,,,,,,
58,16,4.88,4.87,195253.23,01-01-1970.03:07,,,,,,
58,16,4.87,4.88,195253.23,01-01-1970.03:08,,,,,,
56.2,16,4.88,4.88,195253.23,01-01-1970.03:09,,,,,,
56.1,16,4.87,4.87,195253.23,01-01-1970.03:10,,,,,,
56.9,16,4.88,4.88,195253.23,01-01-1970.03:11,,,,,,
57,16,4.87,4.87,195253.23,01-01-1970.03:12,,,,,,
57,16,4.88,4.88,244315.28,01-01-1970.03:13,,,,,,
57.4,16,4.89,4.89,244315.28,01-01-1970.03:14,,,,,,
58.7,16,4.87,4.87,244315.28,01-01-1970.03:15,,,,,,
57.2,16,4.87,4.88,244315.28,01-01-1970.03:16,,,,,,
57.2,16,4.88,4.87,244315.28,01-01-1970.03:17,,,,,,
57.9,16,4.88,4.88,244315.28,01-01-1970.03:18,,,,,,
58.9,16,4.88,4.87,244315.28,01-01-1970.03:19,,,,,,
59,16,4.87,4.88,244315.28,01-01-1970.03:20,,,,,,
57.2,16,4.89,4.88,244315.28,01-01-1970.03:21,,,,,,
56.1,16,4.88,4.87,244315.28,01-01-1970.03:22,,,,,,
54.5,16,4.87,4.89,244315.28,01-01-1970.03:23,,,,,,
54.9,16,4.88,4.88,244315.28,01-01-1970.03:24,,,,,,
55.7,16,4.88,4.87,244315.28,01-01-1970.03:25,,,,,,
54.2,16,4.89,4.88,244315.28,01-01-1970.03:26,,,,,,
55.4,16,4.88,4.89,244315.28,01-01-1970.03:27,,,,,,
54.1,16,4.89,4.87,244315.28,01-01-1970.03:28,,,,,,
54,16,4.88,4.88,244315.28,01-01-1970.03:29,,,,,,
54.8,16,4.87,4.88,244315.28,01-01-1970.03:30,,,,,,
57.2,15.5,4.88,4.88,244315.28,01-01-1970.03:31,,,,,,
58,15,4.9,4.89,244315.28,01-01-1970.03:32,,,,,,
59.9,15,4.88,4.89,244315.28,01-01-1970.03:33,,,,,,
60,15,4.89,4.89,244315.28,01-01-1970.03:34,,,,,,
57.5,15,4.88,4.87,244315.28,01-01-1970.03:35,,,,,,
56.9,15,4.89,4.87,244315.28,01-01-1970.03:36,,,,,,
56.2,15,4.88,4.85,244315.28,01-01-1970.03:37,,,,,,
55.8,15,4.85,4.85,244315.28,01-01-1970.03:38,,,,,,
56.7,15,4.85,4.86,244315.28,01-01-1970.03:39,,,,,,
56.1,15.5,4.85,4.86,244315.28,01-01-1970.03:40,,,,,,
57.3,15.1,4.86,4.84,244315.28,01-01-1970.03:41,,,,,,
58,15,4.85,4.86,244315.28,01-01-1970.03:42,,,,,,
58,15,4.85,4.84,244315.28,01-01-1970.03:43,,,,,,
57,15.9,4.86,4.84,244315.28,01-01-1970.03:44,,,,,,
57.9,15.1,4.85,4.86,244315.28,01-01-1970.03:45,,,,,,
57.4,15,4.86,4.86,244315.28,01-01-1970.03:46,,,,,,
56.3,15,4.86,4.87,244315.28,01-01-1970.03:47,,,,,,
55.1,15,4.86,4.86,239409.08,01-01-1970.03:48,,,,,,
54.1,15,4.85,4.84,244315.28,01-01-1970.03:49,,,,,,
54,15,4.86,4.86,229596.67,01-01-1970.03:50,,,,,,
55.5,15,4.86,4.86,244315.28,01-01-1970.03:51,,,,,,
54.2,15,4.85,4.86,239409.08,01-01-1970.03:52,,,,,,
54.2,15,4.87,4.85,244315.28,01-01-1970.03:53,,,,,,
54,15,4.85,4.86,229596.67,01-01-1970.03:54,,,,,,
54,15,4.84,4.85,239409.08,01-01-1970.03:55,,,,,,
54,15,4.85,4.86,244315.28,01-01-1970.03:56,,,,,,
54,15,4.86,4.85,234502.88,01-01-1970.03:57,,,,,,
54.9,15,4.85,4.85,234502.88,01-01-1970.03:58,,,,,,
56.4,15,4.86,4.86,224690.45,01-01-1970.03:59,,,,,,
56,15,4.86,4.86,234502.88,01-01-1970.04:00,,,,,,
54.3,15,4.85,4.87,239409.08,01-01-1970.04:01,,,,,,
55.8,15,4.86,4.86,234502.88,01-01-1970.04:02,,,,,,
56.4,15,4.86,4.86,244315.28,01-01-1970.04:03,,,,,,
54.2,15,4.86,4.86,244315.28,01-01-1970.04:05,,,,,,
54,15,4.86,4.87,244315.28,01-01-1970.04:06,,,,,,
54,15,4.85,4.85,244315.28,01-01-1970.04:07,,,,,,
56.4,15,4.86,4.85,244315.28,01-01-1970.04:08,,,,,,
56.4,15,4.84,4.86,244315.28,01-01-1970.04:09,,,,,,
57.7,15,4.85,4.85,244315.28,01-01-1970.04:10,,,,,,
57.8,15,4.86,4.86,244315.28,01-01-1970.04:11,,,,,,
55.2,15,4.86,4.86,244315.28,01-01-1970.04:12,,,,,,
55,15,4.82,4.82,244315.28,01-01-1970.04:13,,,,,,
55.4,15,4.82,4.82,244315.28,01-01-1970.04:14,,,,,,
58.7,15,4.82,4.82,244315.28,01-01-1970.04:15,,,,,,
59.9,15,4.82,4.82,244315.28,01-01-1970.04:16,,,,,,
59.9,15,4.82,4.82,244315.28,01-01-1970.04:17,,,,,,
60,15,4.82,4.82,244315.28,01-01-1970.04:18,,,,,,
60,15,4.81,4.82,244315.28,01-01-1970.04:19,,,,,,
59.9,15,4.82,4.82,244315.28,01-01-1970.04:20,,,,,,
60,15,4.82,4.82,244315.28,01-01-1970.04:21,,,,,,
59.2,15,4.83,4.82,244315.28,01-01-1970.04:22,,,,,,
57.7,15,4.82,4.82,244315.28,01-01-1970.04:23,,,,,,
58.3,15,4.82,4.82,244315.28,01-01-1970.04:24,,,,,,
59,15,4.82,4.82,244315.28,01-01-1970.04:25,,,,,,
59,15,4.82,4.82,244315.28,01-01-1970.04:26,,,,,,
57.2,15,4.82,4.82,244315.28,01-01-1970.04:27,,,,,,
56.4,15,4.82,4.82,244315.28,01-01-1970.04:28,,,,,,
58,15,4.82,4.83,244315.28,01-01-1970.04:29,,,,,,
58,15,4.82,4.82,244315.28,01-01-1970.04:30,,,,,,
59.4,14.1,4.82,4.82,244315.28,01-01-1970.04:31,,,,,,
59.1,14,4.82,4.82,244315.28,01-01-1970.04:32,,,,,,
59.9,14.3,4.82,4.82,244315.28,01-01-1970.04:33,,,,,,
59.5,14.5,4.82,4.82,244315.28,01-01-1970.04:34,,,,,,
59.3,14,4.83,4.82,244315.28,01-01-1970.04:35,,,,,,
59.4,14,4.82,4.82,244315.28,01-01-1970.04:36,,,,,,
59.4,14,4.82,4.82,244315.28,01-01-1970.04:37,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:38,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:39,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:40,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:41,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:42,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:43,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:44,,,,,,
59.7,14,4.82,4.83,244315.28,01-01-1970.04:45,,,,,,
59.1,14,4.82,4.82,244315.28,01-01-1970.04:46,,,,,,
58.4,14,4.82,4.82,244315.28,01-01-1970.04:47,,,,,,
59,14,4.82,4.82,244315.28,01-01-1970.04:48,,,,,,
59.2,14,4.82,4.82,239409.08,01-01-1970.04:49,,,,,,
60,14,4.79,4.78,234502.88,01-01-1970.04:50,,,,,,
60,14,4.78,4.78,195253.23,01-01-1970.04:51,,,,,,
60,14,4.78,4.78,178899.23,01-01-1970.04:52,,,,,,
60,14,4.78,4.78,175628.42,01-01-1970.04:53,,,,,,
60,14,4.78,4.77,175628.42,01-01-1970.04:54,,,,,,
60,14,4.79,4.78,169086.83,01-01-1970.04:55,,,,,,
59.7,14,4.78,4.79,153200.05,01-01-1970.04:56,,,,,,
60.2,14,4.78,4.79,195253.23,01-01-1970.04:57,,,,,,
61,14,4.77,4.78,195253.23,01-01-1970.04:58,,,,,,
60.7,13.1,4.79,4.78,195253.23,01-01-1970.04:59,,,,,,
61,13,4.8,4.79,195253.23,01-01-1970.05:00,,,,,,
60.9,13,4.79,4.78,195253.23,01-01-1970.05:01,,,,,,
61,13,4.78,4.79,195253.23,01-01-1970.05:02,,,,,,
61,13,4.78,4.78,195253.23,01-01-1970.05:03,,,,,,
61,13,4.8,4.79,195253.23,01-01-1970.05:04,,,,,,
60.8,13,4.8,4.79,195253.23,01-01-1970.05:05,,,,,,
60.4,13,4.78,4.79,195253.23,01-01-1970.05:06,,,,,,
60,13,4.8,4.79,195253.23,01-01-1970.05:07,,,,,,
60,13,4.78,4.77,195253.23,01-01-1970.05:08,,,,,,
60,13,4.79,4.79,195253.23,01-01-1970.05:09,,,,,,
60.9,13,4.79,4.79,195253.23,01-01-1970.05:10,,,,,,
60,13,4.78,4.79,195253.23,01-01-1970.05:11,,,,,,
60,13,4.79,4.79,195253.23,01-01-1970.05:12,,,,,,
60,13,4.79,4.78,195253.23,01-01-1970.05:13,,,,,,
60,13,4.78,4.78,195253.23,01-01-1970.05:14,,,,,,
60,13,4.79,4.78,195253.23,01-01-1970.05:15,,,,,,
59.2,13,4.8,4.8,195253.23,01-01-1970.05:16,,,,,,
59.5,13,4.79,4.79,195253.23,01-01-1970.05:17,,,,,,
59,13,4.81,4.79,195253.23,01-01-1970.05:18,,,,,,
59,13,4.79,4.79,195253.23,01-01-1970.05:19,,,,,,
59,13,4.78,4.8,195253.23,01-01-1970.05:20,,,,,,
59,13,4.79,4.79,195253.23,01-01-1970.05:21,,,,,,
59,13,4.8,4.8,195253.23,01-01-1970.05:22,,,,,,
59,13,4.81,4.79,195253.23,01-01-1970.05:23,,,,,,
59,13,4.77,4.8,195253.23,01-01-1970.05:24,,,,,,
59,13,4.77,4.8,195253.23,01-01-1970.05:25,,,,,,
59,13,4.78,4.78,195253.23,01-01-1970.05:26,,,,,,
59,13,4.8,4.79,195253.23,01-01-1970.05:27,,,,,,
59,13,4.79,4.79,195253.23,01-01-1970.05:28,,,,,,
59,13,4.81,4.8,195253.23,01-01-1970.05:29,,,,,,
59,13,4.79,4.79,195253.23,01-01-1970.05:30,,,,,,
59,13,4.8,4.8,195253.23,01-01-1970.05:31,,,,,,
58.7,13,4.8,4.8,195253.23,01-01-1970.05:32,,,,,,
58,13,4.79,4.8,162545.22,01-01-1970.05:33,,,,,,
58,13,4.75,4.76,162545.22,01-01-1970.05:34,,,,,,
58,13,4.75,4.75,162545.22,01-01-1970.05:35,,,,,,
58.3,13,4.76,4.77,162545.22,01-01-1970.05:36,,,,,,
58.2,13,4.76,4.76,162545.22,01-01-1970.05:37,,,,,,
58.4,13,4.76,4.77,162545.22,01-01-1970.05:38,,,,,,
58.1,13,4.76,4.76,162545.22,01-01-1970.05:39,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.05:40,,,,,,
58.4,13,4.77,4.76,162545.22,01-01-1970.05:41,,,,,,
59,13,4.76,4.77,162545.22,01-01-1970.05:42,,,,,,
58.9,13,4.76,4.76,162545.22,01-01-1970.05:43,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.05:44,,,,,,
58,13,4.76,4.76,162545.22,01-01-1970.05:45,,,,,,
58,13,4.77,4.76,162545.22,01-01-1970.05:46,,,,,,
58,13,4.77,4.76,162545.22,01-01-1970.05:47,,,,,,
58,13,4.77,4.77,162545.22,01-01-1970.05:48,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.05:49,,,,,,
58,13,4.76,4.76,162545.22,01-01-1970.05:50,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.05:51,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.05:52,,,,,,
58,13,4.77,4.76,162545.22,01-01-1970.05:53,,,,,,
58,13,4.77,4.76,162545.22,01-01-1970.05:54,,,,,,
58,13,4.76,4.76,162545.22,01-01-1970.05:55,,,,,,
58,13,4.76,4.76,162545.22,01-01-1970.05:56,,,,,,
58,13,4.76,4.76,162545.22,01-01-1970.05:57,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.05:58,,,,,,
58,12.8,4.77,4.77,162545.22,01-01-1970.05:59,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.06:00,,,,,,
58,12.2,4.77,4.77,162545.22,01-01-1970.06:01,,,,,,
58,12.9,4.76,4.77,162545.22,01-01-1970.06:02,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.06:03,,,,,,
58,13,4.76,4.76,162545.22,01-01-1970.06:04,,,,,,
58,12.7,4.76,4.75,162545.22,01-01-1970.06:05,,,,,,
58,13,4.76,4.77,162545.22,01-01-1970.06:06,,,,,,
58,13,4.75,4.77,162545.22,01-01-1970.06:07,,,,,,
57.8,12.7,4.77,4.76,162545.22,01-01-1970.06:08,,,,,,
58,12.3,4.76,4.77,162545.22,01-01-1970.06:09,,,,,,
58,12.1,4.77,4.76,162545.22,01-01-1970.06:10,,,,,,
58,12.9,4.77,4.77,162545.22,01-01-1970.06:11,,,,,,
58,12.2,4.76,4.77,162545.22,01-01-1970.06:12,,,,,,
58,12.1,4.77,4.76,188711.64,01-01-1970.06:13,,,,,,
58,12,4.76,4.77,162545.22,01-01-1970.06:14,,,,,,
58,12,4.76,4.76,162545.22,01-01-1970.06:15,,,,,,
58,12,4.77,4.77,162545.22,01-01-1970.06:16,,,,,,
58,12.3,4.76,4.77,162545.22,01-01-1970.06:17,,,,,,
58,12,4.76,4.77,214878.05,01-01-1970.06:18,,,,,,
58,12,4.77,4.72,244315.28,01-01-1970.06:19,,,,,,
58,12,4.73,4.72,244315.28,01-01-1970.06:20,,,,,,
58,12,4.73,4.72,162545.22,01-01-1970.06:21,,,,,,
58,12,4.72,4.73,157872.63,01-01-1970.06:22,,,,,,
58,12,4.73,4.72,160208.92,01-01-1970.06:23,,,,,,
58,12,4.72,4.72,157872.64,01-01-1970.06:24,,,,,,
58,12,4.72,4.73,160208.92,01-01-1970.06:25,,,,,,
58,12,4.72,4.72,162545.22,01-01-1970.06:26,,,,,,
58,12,4.72,4.73,157872.64,01-01-1970.06:27,,,,,,
58,12,4.72,4.72,157872.64,01-01-1970.06:28,,,,,,
58,12,4.72,4.72,160208.92,01-01-1970.06:29,,,,,,
58,12,4.72,4.73,160208.92,01-01-1970.06:30,,,,,,
58,12,4.72,4.73,162545.22,01-01-1970.06:31,,,,,,
58,12,4.73,4.73,155536.34,01-01-1970.06:32,,,,,,
57.8,12,4.73,4.73,162545.22,01-01-1970.06:33,,,,,,
57.1,12,4.73,4.73,162545.22,01-01-1970.06:34,,,,,,
57.7,12,4.72,4.73,162545.22,01-01-1970.06:35,,,,,,
57.1,12,4.72,4.72,160208.92,01-01-1970.06:36,,,,,,
57,12,4.73,4.72,160208.92,01-01-1970.06:37,,,,,,
57.4,12,4.72,4.72,143854.88,01-01-1970.06:38,,,,,,
58,12,4.72,4.73,137430.08,01-01-1970.06:39,,,,,,
57.9,12,4.72,4.73,139182.3,01-01-1970.06:40,,,,,,
57.1,12,4.72,4.72,139182.3,01-01-1970.06:41,,,,,,
57,12,4.73,4.73,139182.3,01-01-1970.06:42,,,,,,
57,12,4.73,4.73,139182.3,01-01-1970.06:43,,,,,,
57,12,4.73,4.72,139182.3,01-01-1970.06:44,,,,,,
57.1,12,4.73,4.73,139182.3,01-01-1970.06:45,,,,,,
57,12,4.74,4.73,139182.3,01-01-1970.06:46,,,,,,
57,12,4.72,4.72,139182.3,01-01-1970.06:47,,,,,,
57.3,12,4.72,4.72,139182.3,01-01-1970.06:48,,,,,,
58,12,4.73,4.72,139182.3,01-01-1970.06:49,,,,,,
57.1,12,4.73,4.72,139182.3,01-01-1970.06:50,,,,,,
57,12,4.72,4.72,137430.09,01-01-1970.06:51,,,,,,
57,12,4.73,4.72,135677.88,01-01-1970.06:52,,,,,,
57.7,12,4.72,4.72,139182.3,01-01-1970.06:53,,,,,,
58,12,4.73,4.72,137430.09,01-01-1970.06:54,,,,,,
57.6,12,4.73,4.73,139182.3,01-01-1970.06:55,,,,,,
57.9,12,4.73,4.73,139182.3,01-01-1970.06:56,,,,,,
57.1,12,4.73,4.73,139182.3,01-01-1970.06:57,,,,,,
57,12,4.72,4.72,139182.3,01-01-1970.06:58,,,,,,
57.9,12,4.73,4.72,139182.3,01-01-1970.06:59,,,,,,
58,12,4.73,4.73,162545.22,01-01-1970.07:00,,,,,,
57.1,12,4.72,4.72,244315.28,01-01-1970.07:01,,,,,,
57,12,4.72,4.73,244315.28,01-01-1970.07:02,,,,,,
57,12,4.68,4.7,244315.28,01-01-1970.07:03,,,,,,
57.2,12,4.68,4.67,244315.28,01-01-1970.07:04,,,,,,
57,12,4.69,4.69,244315.28,01-01-1970.07:05,,,,,,
57,12,4.69,4.7,244315.28,01-01-1970.07:06,,,,,,
57,12,4.67,4.7,244315.28,01-01-1970.07:07,,,,,,
57,12,4.69,4.7,244315.28,01-01-1970.07:08,,,,,,
57.9,12,4.71,4.68,244315.28,01-01-1970.07:09,,,,,,
57.1,12,4.69,4.68,244315.28,01-01-1970.07:10,,,,,,
57.9,12,4.69,4.69,244315.28,01-01-1970.07:11,,,,,,
57.6,12,4.7,4.69,244315.28,01-01-1970.07:12,,,,,,
57.5,12,4.69,4.68,244315.28,01-01-1970.07:13,,,,,,
57.4,12,4.69,4.7,244315.28,01-01-1970.07:14,,,,,,
57.9,12,4.7,4.7,244315.28,01-01-1970.07:15,,,,,,
57.7,12,4.68,4.69,244315.28,01-01-1970.07:16,,,,,,
57.9,12,4.7,4.69,244315.28,01-01-1970.07:17,,,,,,
57.9,12,4.7,4.7,244315.28,01-01-1970.07:18,,,,,,
58,12,4.69,4.67,244315.28,01-01-1970.07:19,,,,,,
57.4,12,4.7,4.68,244315.28,01-01-1970.07:20,,,,,,
57,12,4.69,4.68,244315.28,01-01-1970.07:21,,,,,,
57.2,12,4.68,4.68,244315.28,01-01-1970.07:22,,,,,,
58,12,4.7,4.69,244315.28,01-01-1970.07:23,,,,,,
58,12,4.69,4.7,244315.28,01-01-1970.07:24,,,,,,
58,12,4.68,4.69,244315.28,01-01-1970.07:25,,,,,,
58,12,4.69,4.7,244315.28,01-01-1970.07:26,,,,,,
58,12,4.69,4.68,244315.28,01-01-1970.07:27,,,,,,
58,12,4.7,4.7,244315.28,01-01-1970.07:28,,,,,,
57.6,12,4.69,4.7,244315.28,01-01-1970.07:29,,,,,,
57.7,12,4.69,4.68,244315.28,01-01-1970.07:30,,,,,,
57.1,12,4.68,4.71,244315.28,01-01-1970.07:31,,,,,,
57,12,4.68,4.7,244315.28,01-01-1970.07:32,,,,,,
57.8,12,4.69,4.68,244315.28,01-01-1970.07:33,,,,,,
57.9,12,4.69,4.69,244315.28,01-01-1970.07:34,,,,,,
57.4,12,4.7,4.68,244315.28,01-01-1970.07:35,,,,,,
57,12,4.69,4.69,244315.28,01-01-1970.07:36,,,,,,
57,12,4.69,4.69,244315.28,01-01-1970.07:37,,,,,,
57,12,4.7,4.7,244315.28,01-01-1970.07:38,,,,,,
57,12,4.68,4.69,244315.28,01-01-1970.07:39,,,,,,
57,12,4.69,4.66,244315.28,01-01-1970.07:40,,,,,,
57.9,12,4.65,4.66,244315.28,01-01-1970.07:41,,,,,,
57.1,12,4.65,4.67,244315.28,01-01-1970.07:42,,,,,,
58,12,4.65,4.66,244315.28,01-01-1970.07:43,,,,,,
58,12,4.65,4.66,244315.28,01-01-1970.07:44,,,,,,
58,11.6,4.65,4.67,244315.28,01-01-1970.07:45,,,,,,
58,11.9,4.66,4.66,244315.28,01-01-1970.07:46,,,,,,
58,12,4.65,4.66,244315.28,01-01-1970.07:47,,,,,,
58,12,4.66,4.65,244315.28,01-01-1970.07:48,,,,,,
58,11.5,4.66,4.66,244315.28,01-01-1970.07:50,,,,,,
58,11.9,4.67,4.67,244315.28,01-01-1970.07:51,,,,,,
58,12,4.66,4.65,244315.28,01-01-1970.07:52,,,,,,
58,12,4.66,4.66,244315.28,01-01-1970.07:53,,,,,,
58,12,4.66,4.66,244315.28,01-01-1970.07:54,,,,,,
58,11.4,4.66,4.66,244315.28,01-01-1970.07:55,,,,,,
58,11,4.65,4.67,244315.28,01-01-1970.07:56,,,,,,
58,11,4.67,4.67,244315.28,01-01-1970.07:57,,,,,,
58,11.9,4.67,4.66,244315.28,01-01-1970.07:58,,,,,,
58,12,4.66,4.67,244315.28,01-01-1970.07:59,,,,,,
58,12,4.65,4.66,244315.28,01-01-1970.08:00,,,,,,
57.1,12,4.66,4.66,244315.28,01-01-1970.08:01,,,,,,
57.9,12,4.67,4.66,244315.28,01-01-1970.08:02,,,,,,
58,12,4.66,4.67,244315.28,01-01-1970.08:03,,,,,,
58,11.6,4.66,4.66,244315.28,01-01-1970.08:04,,,,,,
58,11.7,4.66,4.66,244315.28,01-01-1970.08:05,,,,,,
58,11,4.66,4.66,244315.28,01-01-1970.08:06,,,,,,
58,11,4.67,4.66,244315.28,01-01-1970.08:07,,,,,,
58,11,4.66,4.66,244315.28,01-01-1970.08:08,,,,,,
58,11.2,4.66,4.66,244315.28,01-01-1970.08:09,,,,,,
58.2,11.1,4.66,4.66,244315.28,01-01-1970.08:10,,,,,,
58.1,11,4.66,4.66,244315.28,01-01-1970.08:11,,,,,,
58.3,11,4.67,4.66,244315.28,01-01-1970.08:12,,,,,,
58,11.7,4.66,4.65,244315.28,01-01-1970.08:13,,,,,,
58,11.1,4.66,4.67,244315.28,01-01-1970.08:14,,,,,,
58,11,4.66,4.66,244315.28,01-01-1970.08:15,,,,,,
58,11.9,4.66,4.66,244315.28,01-01-1970.08:16,,,,,,
58,12,4.66,4.66,244315.28,01-01-1970.08:17,,,,,,
58.3,11.2,4.66,4.66,244315.28,01-01-1970.08:18,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:19,,,,,,
59,11,4.65,4.66,244315.28,01-01-1970.08:20,,,,,,
59,11,4.65,4.67,244315.28,01-01-1970.08:21,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:22,,,,,,
59,11,4.66,4.65,244315.28,01-01-1970.08:23,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:24,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:25,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:26,,,,,,
59,11,4.65,4.66,244315.28,01-01-1970.08:27,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:28,,,,,,
59,11,4.66,4.66,244315.28,01-01-1970.08:29,,,,,,
59.9,11,4.66,4.66,244315.28,01-01-1970.08:30,,,,,,
60,11,4.67,4.65,244315.28,01-01-1970.08:31,,,,,,
60,11,4.67,4.67,244315.28,01-01-1970.08:32,,,,,,
60,11,4.66,4.66,244315.28,01-01-1970.08:33,,,,,,
60,11,4.66,4.66,244315.28,01-01-1970.08:34,,,,,,
60.4,11,4.66,4.66,244315.28,01-01-1970.08:35,,,,,,
61,11,4.66,4.67,244315.28,01-01-1970.08:36,,,,,,
60.8,11,4.66,4.66,244315.28,01-01-1970.08:37,,,,,,
60.2,11,4.66,4.67,244315.28,01-01-1970.08:38,,,,,,
60.4,11,4.67,4.66,244315.28,01-01-1970.08:39,,,,,,
61,11,4.67,4.67,244315.28,01-01-1970.08:40,,,,,,
61,11,4.66,4.67,244315.28,01-01-1970.08:41,,,,,,
61,11,4.66,4.66,244315.28,01-01-1970.08:42,,,,,,
61,11,4.65,4.66,244315.28,01-01-1970.08:43,,,,,,
61,11,4.66,4.66,244315.28,01-01-1970.08:44,,,,,,
61,11,4.67,4.66,244315.28,01-01-1970.08:45,,,,,,
61,11,4.67,4.66,244315.28,01-01-1970.08:46,,,,,,
61,11,4.66,4.67,244315.28,01-01-1970.08:47,,,,,,
61,11,4.66,4.66,244315.28,01-01-1970.08:48,,,,,,
61.9,11,4.66,4.65,244315.28,01-01-1970.08:49,,,,,,
62,11,4.66,4.67,244315.28,01-01-1970.08:50,,,,,,
62,11,4.66,4.66,244315.28,01-01-1970.08:51,,,,,,
62,11,4.66,4.66,244315.28,01-01-1970.08:52,,,,,,
62.8,11,4.66,4.65,244315.28,01-01-1970.08:53,,,,,,
63,11,4.62,4.63,244315.28,01-01-1970.08:54,,,,,,
62.9,11,4.63,4.64,252492.3,01-01-1970.08:55,,,,,,
63,11,4.63,4.63,244315.28,01-01-1970.08:56,,,,,,
62.5,11,4.62,4.63,244315.28,01-01-1970.08:57,,,,,,
63,11,4.63,4.63,244315.28,01-01-1970.08:58,,,,,,
63,11,4.62,4.62,244315.28,01-01-1970.08:59,,,,,,
63.9,11,4.62,4.62,244315.28,01-01-1970.09:00,,,,,,
63.7,11,4.63,4.63,244315.28,01-01-1970.09:01,,,,,,
63.4,11,4.62,4.64,244315.28,01-01-1970.09:02,,,,,,
64,11,4.63,4.62,244315.28,01-01-1970.09:03,,,,,,
64,11,4.62,4.63,244315.28,01-01-1970.09:04,,,,,,
64,11,4.63,4.64,244315.28,01-01-1970.09:05,,,,,,
64,11,4.62,4.62,244315.28,01-01-1970.09:06,,,,,,
64,11,4.63,4.63,244315.28,01-01-1970.09:07,,,,,,
64,11,4.63,4.62,244315.28,01-01-1970.09:08,,,,,,
64,11,4.63,4.63,244315.28,01-01-1970.09:09,,,,,,
64,11,4.64,4.62,244315.28,01-01-1970.09:10,,,,,,
64,11,4.63,4.63,244315.28,01-01-1970.09:11,,,,,,
64,11,4.63,4.62,244315.28,01-01-1970.09:12,,,,,,
64,11,4.62,4.62,244315.28,01-01-1970.09:13,,,,,,
64,11,4.63,4.62,244315.28,01-01-1970.09:14,,,,,,
64,11,4.62,4.63,244315.28,01-01-1970.09:15,,,,,,
64,11,4.62,4.62,244315.28,01-01-1970.09:16,,,,,,
64,11,4.62,4.62,244315.28,01-01-1970.09:17,,,,,,
64,11,4.63,4.64,244315.28,01-01-1970.09:18,,,,,,
63.1,11,4.63,4.63,244315.28,01-01-1970.09:19,,,,,,
63.9,11,4.63,4.63,244315.28,01-01-1970.09:20,,,,,,
64,11,4.62,4.63,244315.28,01-01-1970.09:21,,,,,,
64,11,4.64,4.63,244315.28,01-01-1970.09:22,,,,,,
64,11,4.62,4.62,244315.28,01-01-1970.09:23,,,,,,
64.7,11,4.63,4.62,244315.28,01-01-1970.09:24,,,,,,
65,11,4.63,4.63,244315.28,01-01-1970.09:25,,,,,,
64.9,11,4.62,4.63,244315.28,01-01-1970.09:26,,,,,,
65,11,4.63,4.62,244315.28,01-01-1970.09:27,,,,,,
65,11,4.59,4.59,244315.28,01-01-1970.09:28,,,,,,
64.1,11,4.59,4.59,244315.28,01-01-1970.09:29,,,,,,
64.9,11,4.58,4.58,244315.28,01-01-1970.09:30,,,,,,
65,11,4.6,4.59,244315.28,01-01-1970.09:31,,,,,,
65,11,4.58,4.58,244315.28,01-01-1970.09:32,,,,,,
65.6,11,4.6,4.58,244315.28,01-01-1970.09:33,,,,,,
66,11,4.6,4.58,244315.28,01-01-1970.09:34,,,,,,
66,11,4.58,4.61,244315.28,01-01-1970.09:35,,,,,,
66,10.4,4.59,4.59,244315.28,01-01-1970.09:36,,,,,,
66,11,4.58,4.59,244315.28,01-01-1970.09:37,,,,,,
65.4,11,4.59,4.6,244315.28,01-01-1970.09:38,,,,,,
65,10.1,4.58,4.58,244315.28,01-01-1970.09:39,,,,,,
65,10.9,4.58,4.6,244315.28,01-01-1970.09:40,,,,,,
65,10.7,4.58,4.6,244315.28,01-01-1970.09:41,,,,,,
65.9,10,4.58,4.58,244315.28,01-01-1970.09:42,,,,,,
66,10,4.58,4.57,244315.28,01-01-1970.09:43,,,,,,
66,10,4.6,4.58,244315.28,01-01-1970.09:44,,,,,,
66,10,4.6,4.59,244315.28,01-01-1970.09:45,,,,,,
66,10,4.58,4.57,244315.28,01-01-1970.09:46,,,,,,
